benchmark_number,name,iterations,cycles_per_tuple
59,bw59,3000000,0.925202
60,bw60_fused,3000000,0.668111
60,bw60,3000000,0.891923
61,bw61_fused,3000000,0.717039
61,bw61,3000000,0.930145
62,bw62_fused,3000000,0.697684
62,bw62,3000000,0.924337
63,bw63_fused,3000000,1.13278
63,bw63,3000000,1.62142
64,bw64_fused,3000000,1.1319
64,bw64,3000000,1.62149
