benchmark_number,name,iterations,cycles_per_tuple
0,air_sensor_f_fused,3000000,2.22162
0,air_sensor_f,3000000,2.8147
1,arade4_fused,3000000,1.74807
1,arade4,3000000,2.29135
2,basel_temp_f_fused,3000000,1.92374
2,basel_temp_f,3000000,2.45576
3,basel_wind_f_fused,3000000,1.95872
3,basel_wind_f,3000000,2.50499
4,bird_migration_f_fused,3000000,1.86532
4,bird_migration_f,3000000,2.39625
5,bitcoin_f_fused,3000000,1.92638
5,bitcoin_f,3000000,2.44426
6,bitcoin_transactions_f_fused,3000000,1.95179
6,bitcoin_transactions_f,3000000,2.48338
7,city_temperature_f_fused,3000000,1.79951
7,city_temperature_f,3000000,2.32968
8,cms1_fused,3000000,2.09653
8,cms1,3000000,2.67297
9,cms9_fused,3000000,1.79013
9,cms9,3000000,2.30271
10,cms25_fused,3000000,2.0626
10,cms25,3000000,2.71822
11,food_prices_fused,3000000,1.93884
11,food_prices,3000000,2.453
12,gov10_fused,3000000,1.98815
12,gov10,3000000,2.5329
13,gov26_fused,3000000,0.832098
13,gov26,3000000,2.22171
14,gov30_fused,3000000,0.835231
14,gov30,3000000,2.22656
15,gov31_fused,3000000,0.833096
15,gov31,3000000,2.22575
16,gov40_fused,3000000,0.833688
16,gov40,3000000,2.22636
17,medicare1_fused,3000000,2.05258
17,medicare1,3000000,2.70144
18,medicare9_fused,3000000,1.79039
18,medicare9,3000000,2.30375
19,neon_air_pressure_fused,3000000,1.55111
19,neon_air_pressure,3000000,2.23113
20,neon_bio_temp_c_fused,3000000,1.78851
20,neon_bio_temp_c,3000000,2.30258
21,neon_dew_point_temp_fused,3000000,1.83616
21,neon_dew_point_temp,3000000,2.35527
22,neon_pm10_dust_fused,3000000,1.57373
22,neon_pm10_dust,3000000,2.22504
23,neon_wind_dir_fused,3000000,1.54877
23,neon_wind_dir,3000000,2.2242
24,nyc29_fused,3000000,2.06174
24,nyc29,3000000,2.72308
25,poi_lat_fused,3000000,2.31411
25,poi_lat,3000000,2.88151
26,poi_lon_fused,3000000,2.23298
26,poi_lon,3000000,2.81231
27,ssd_hdd_benchmarks_f_fused,3000000,1.86453
27,ssd_hdd_benchmarks_f,3000000,2.39036
28,stocks_de_fused,3000000,1.78986
28,stocks_de,3000000,2.30407
29,stocks_uk_fused,3000000,1.79728
29,stocks_uk,3000000,2.32065
30,stocks_usa_c_fused,3000000,1.79238
30,stocks_usa_c,3000000,2.29452
