benchmark_number,name,iterations,cycles_per_tuple
0,air_sensor_f_fused,3000000,2.72792
0,air_sensor_f,3000000,3.44459
1,arade4_fused,3000000,1.88563
1,arade4,3000000,2.90725
2,basel_temp_f_fused,3000000,1.99064
2,basel_temp_f,3000000,3.10304
3,basel_wind_f_fused,3000000,1.95745
3,basel_wind_f,3000000,3.15712
4,bird_migration_f_fused,3000000,1.89942
4,bird_migration_f,3000000,2.92685
5,bitcoin_f_fused,3000000,1.98389
5,bitcoin_f,3000000,3.1084
6,bitcoin_transactions_f_fused,3000000,1.97489
6,bitcoin_transactions_f,3000000,3.1421
7,city_temperature_f_fused,3000000,1.88387
7,city_temperature_f,3000000,2.94823
8,cms1_fused,3000000,2.06552
8,cms1,3000000,3.00479
9,cms9_fused,3000000,1.85955
9,cms9,3000000,2.90213
10,cms25_fused,3000000,2.0502
10,cms25,3000000,3.21384
11,food_prices_fused,3000000,1.97329
11,food_prices,3000000,3.02804
12,gov10_fused,3000000,1.99557
12,gov10,3000000,3.22045
13,gov26_fused,3000000,0.505515
13,gov26,3000000,2.73372
14,gov30_fused,3000000,0.505863
14,gov30,3000000,2.73381
15,gov31_fused,3000000,0.505516
15,gov31,3000000,2.73433
16,gov40_fused,3000000,0.605441
16,gov40,3000000,2.73329
17,medicare1_fused,3000000,2.05954
17,medicare1,3000000,3.22594
18,medicare9_fused,3000000,1.86403
18,medicare9,3000000,2.89009
19,neon_air_pressure_fused,3000000,1.70679
19,neon_air_pressure,3000000,2.95267
20,neon_bio_temp_c_fused,3000000,1.86305
20,neon_bio_temp_c,3000000,2.89873
21,neon_dew_point_temp_fused,3000000,1.89596
21,neon_dew_point_temp,3000000,2.96777
22,neon_pm10_dust_fused,3000000,1.77815
22,neon_pm10_dust,3000000,2.86005
23,neon_wind_dir_fused,3000000,1.7032
23,neon_wind_dir,3000000,2.95235
24,nyc29_fused,3000000,2.05013
24,nyc29,3000000,3.2178
25,poi_lat_fused,3000000,2.70987
25,poi_lat,3000000,3.57097
26,poi_lon_fused,3000000,2.25422
26,poi_lon,3000000,3.41019
27,ssd_hdd_benchmarks_f_fused,3000000,1.90319
27,ssd_hdd_benchmarks_f,3000000,2.93572
28,stocks_de_fused,3000000,1.86481
28,stocks_de,3000000,2.91186
29,stocks_uk_fused,3000000,1.82858
29,stocks_uk,3000000,2.84442
30,stocks_usa_c_fused,3000000,1.84542
30,stocks_usa_c,3000000,2.71079
